timerange,map_idx,pm2_5
228,366,31.8
228,371,30.2
228,393,32.7
228,398,35.6
228,403,34.0
228,424,33.0
228,425,29.7
228,429,25.2
228,430,36.9
228,456,33.3
228,465,50.5
228,466,46.7
228,467,44.4
228,468,37.8
228,469,37.0
228,488,32.0
228,493,41.2
228,494,38.3
228,495,41.8
228,498,42.0
228,525,42.2
228,527,41.0
228,528,45.0
228,529,40.3
228,559,40.1
228,560,33.0
228,567,40.0
228,623,37.1
228,693,33.2
228,694,31.4
228,724,27.9
228,725,31.8
228,756,25.8
228,788,23.0
228,820,23.0
228,824,21.2
228,852,24.0
228,884,25.2
228,916,28.4
228,947,28.0
228,948,28.0
228,979,24.5
228,1011,24.0
229,140,28.8
229,172,30.7
229,173,33.1
229,174,30.5
229,206,29.1
229,237,27.0
229,238,27.0
229,269,25.2
229,270,27.5
229,302,28.9
229,334,32.3
229,341,26.3
229,342,25.1
229,366,33.4
229,373,25.7
229,398,32.0
229,404,27.4
229,405,25.2
229,430,49.5
229,462,47.7
229,463,48.4
229,464,46.1
229,465,45.9
229,488,28.6
229,493,31.6
229,496,45.3
229,497,42.2
229,520,30.2
229,556,36.0
229,557,39.3
229,560,38.8
229,561,37.4
229,567,40.0
229,588,37.2
229,593,41.6
229,598,40.0
229,599,40.0
229,620,37.5
229,623,47.7
229,652,35.0
229,684,34.0
229,716,29.0
229,727,83.9
229,748,34.3
229,759,20.5
229,760,17.0
229,780,28.0
229,791,20.0
229,792,21.9
229,812,24.0
229,824,22.8
229,844,24.5
229,876,25.0
229,909,15.0
229,941,21.5
229,973,22.0
229,1005,23.0
229,1011,23.0
230,76,32.9
230,107,32.5
230,108,32.5
230,140,27.0
230,141,30.3
230,232,22.0
230,264,28.4
230,265,27.5
230,269,27.5
230,296,31.3
230,301,29.2
230,302,33.7
230,303,34.5
230,328,30.7
230,333,29.0
230,334,29.9
230,360,22.9
230,365,31.0
230,366,29.0
230,392,31.0
230,400,34.2
230,403,31.0
230,424,30.7
230,456,29.6
230,462,46.0
230,466,24.7
230,488,27.2
230,493,32.0
230,494,45.7
230,495,41.9
230,527,42.0
230,528,45.2
230,529,46.6
230,596,40.0
230,597,40.0
230,598,40.0
230,623,31.5
230,628,40.0
230,727,28.0
231,76,33.1
231,205,22.3
231,237,25.4
231,265,28.8
231,266,29.6
231,267,31.5
231,268,32.1
231,269,30.2
231,303,32.2
231,335,30.8
231,366,27.4
231,367,32.3
231,398,30.6
231,399,38.0
231,400,34.4
231,430,39.2
231,431,34.7
231,432,33.9
231,433,38.9
231,465,42.8
231,466,29.6
231,467,30.3
231,471,40.0
231,493,25.0
231,497,48.0
231,502,40.0
231,503,40.0
231,525,35.0
231,529,50.0
231,534,40.0
231,557,37.5
231,558,38.0
231,559,36.4
231,566,40.0
231,567,40.0
231,591,43.0
231,597,40.0
231,598,40.0
231,599,30.5
231,623,23.9
231,631,24.6
231,632,22.9
231,664,30.1
231,696,28.5
231,727,23.1
231,728,21.5
232,75,29.1
232,107,41.5
232,108,28.6
232,140,26.7
232,141,24.8
232,172,19.8
232,173,22.2
232,204,22.4
232,205,20.6
232,310,40.0
232,342,40.0
232,374,40.0
232,398,29.7
232,406,40.0
232,431,39.5
232,432,31.3
232,437,32.5
232,438,40.0
232,439,40.0
232,462,33.2
232,463,33.2
232,464,28.0
232,467,34.4
232,468,35.0
232,469,31.0
232,493,33.4
232,494,36.4
232,495,38.5
232,526,33.5
232,527,30.0
232,528,33.5
232,537,26.0
232,565,22.7
232,568,26.0
232,569,29.0
232,597,28.4
232,598,26.0
232,599,22.4
232,600,25.7
232,623,33.4
232,631,21.7
232,632,19.5
232,664,20.9
232,696,18.1
232,852,27.0
232,884,27.0
232,916,26.8
232,947,28.6
232,948,27.2
232,979,29.0
232,1011,29.0
233,42,24.0
233,43,23.5
233,74,24.7
233,75,24.9
233,269,25.9
233,270,27.0
233,271,26.5
233,301,25.4
233,303,25.5
233,310,29.5
233,333,30.2
233,335,26.5
233,364,29.2
233,365,28.1
233,366,28.0
233,367,27.6
233,369,32.0
233,397,55.5
233,398,27.0
233,399,30.2
233,401,31.0
233,409,30.0
233,429,51.9
233,431,28.9
233,432,23.4
233,433,31.2
233,434,30.0
233,437,32.6
233,438,30.1
233,439,31.0
233,441,29.4
233,461,34.4
233,465,32.3
233,471,26.8
233,473,35.0
233,492,38.7
233,493,33.7
233,497,32.2
233,503,21.1
233,505,32.0
233,528,33.3
233,529,35.7
233,537,29.5
233,565,18.0
233,597,23.2
233,598,23.1
233,623,31.5
233,624,21.2
233,625,23.4
233,626,23.7
233,656,20.2
233,662,19.5
233,693,23.0
233,694,23.0
233,724,24.0
233,725,23.6
233,756,21.8
233,788,19.9
233,820,25.1
233,852,27.0
